lat_idx,lon_idx,NDVI,NDBI
15,31,0.3953782495336145,-0.17322694762980112
15,32,0.4036707340819949,-0.18241220490885768
15,33,0.4315441486215851,-0.22765168623201323
16,0,-0.003958510953600052,0.010271599686651348
16,1,-0.0042950670005320515,0.010168273449325617
16,2,-0.00561514258676442,0.010254982622806325
16,3,-0.00977093034100095,0.008073297070984876
16,4,-0.009444435254772624,0.008279823061736755
16,5,-0.010820991409411448,0.008188568212564078
16,6,-0.013588651901570402,0.008669809963668397
16,7,-0.016375965224439907,0.009311367432495853
16,8,-0.01725060244736997,0.008300130196559053
16,9,-0.018739248929020007,0.008401185390480428
16,10,-0.013308601306386884,0.011326723556302732
